"","id","uri","siglaTipo","codTipo","numero","ano","ementa"
"108",2205635,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205635","EMC","130","108","2019","Em relação ao art. 239 da Constituição Federal de 1988, alterado pelo art. 1º da PEC nº 6, de 2019, altere-se a redação do caput e de seu § 1º."
"109",2205636,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205636","EMC","130","109","2019","Destina à educação 20% do que for economizado com a reforma da Previdência e elimina o teto dos gastos com educação."
"110",2205638,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205638","EMC","130","110","2019","Acrescente-se parágrafo único ao art. 45 da Proposta de Emenda à Constituição nº 6, de 2019 (Disposições Finais), para elencar as categorias de trabalhadores que não serão atingidas pela Reforma da Previdência, tendo em vista suas condições de trabalho e a aposentadoria a ser recebida que em maioria não ultrapassa três salários mínimos, que passa a ter a seguinte redação"
"111",2205640,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205640","EMC","130","111","2019","Suprima-se o §1º do Art. 4º da Proposta de Emenda à Constituição nº 06, de 2019."
"112",2205641,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205641","EMC","130","112","2019","Acrescente-se o inciso III ao §3º e o §7º no art. 4º da Proposta de Emenda à Constituição nº 06, de 2019."
"113",2205642,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205642","EMC","130","113","2019","Altera o §1º do Art. 4º da Proposta de Emenda à Constituição nº 06, de 2019."
"114",2205643,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205643","EMC","130","114","2019","Acrescente-se parágrafo único ao art. 45 da Proposta de Emenda à Constituição nº 6, de 2019 (Disposições Finais), para elencar as categorias de trabalhadores que não serão atingidas pela Reforma da Previdência, tendo em vista suas condições de trabalho e a aposentadoria a ser recebida que em maioria não ultrapassa três salários mínimos, que passa a ter a seguinte redação"
"115",2205653,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205653","EMC","130","115","2019","Altere-se o art. 1º da Proposta de Emenda à Constituição nº 6, de 2019, para dar nova redação ao §8º do art. 195 e §7ºA do art. 201 da Constituição Federal e, em decorrência, excluam-se regras de transição e disposições transitórias relativas ao trabalhador rural, mediante nova redação dada ao caput e ao §4º do art. 22, ao caput e ao inciso I e §2º do art. 24 da Proposta de Emenda à Constituição nº 6, de 2019, bem como suprimam-se o §8ºA e §8ºB do art. 195 e o inciso IV do §7º do art. 201 da Constituição Federal, acrescidos pelo art. 1º da Proposta de Emenda à Constituição nº 6, de 2019; o §3º do art. 22 e o art. 35 da Proposta de Emenda à Constituição nº 6, de 2019."
"116",2205662,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205662","EMC","130","116","2019","Reenquadra os garimpeiros como segurados especiais no texto da Constituição Federal, assegurando a eles direitos previdenciários."
"117",2205684,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205684","EMC","130","117","2019","MODIFICA O SISTEMA DE PREVIDÊNCIA SOCIAL, ESTABELECE REGRAS DE TRANSIÇÃO E DISPOSIÇÕES TRANSITÓRIAS, E DÁ OUTRAS PROVIDÊNCIAS"
"118",2205692,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205692","EMC","130","118","2019","""Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências"""
"119",2205698,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205698","EMC","130","119","2019","Visa excluir as alterações no regime jurídico previdenciário dos trabalhadores rurais que exerçam suas atividades em regime de economia familiar."
"120",2205700,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205700","EMC","130","120","2019","Altera o art. 1º da Proposta de Emenda à Constituição nº 6, de 2019, para dar nova redação ao §8ºB do art. 195, acrescido à Constituição Federal, e para dar nova redação ao inc. I do art. 24 da Proposta de Emenda à Constituição nº 6, de 2019."
"121",2205701,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205701","EMC","130","121","2019","Acrescente-se artigo, onde couber, à PEC nº 6, de 2019, renumerando-se os demais, alterando a com a seguinte redação: Os incisos I e III do art. 7º e 239 da Constituição Federal passam a ter a seguinte redação? renumerando o parágrafo único do art. 7º para §1º? adiciona-se o seguinte §§2º, 3º, 4º e 5º ao art. 7º? o seguinte §2º-A ao art. 195? os seguintes §§ 14, 15 e 16 ao art. 201; o seguinte parágrafo único e inciso VI ao art. 203 e revoga-se os parágrafos do art. 239."
"122",2205702,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205702","EMC","130","122","2019","Suprime-se a alteração ao § 11 do art. 195 da CF, implementada pela PEC nº 06, de 2019 que ""modifica    o    sistema    de    previdência social,  estabelece  regras  de  transição  e disposições   transitórias,   e   dá   outras providências"""
"123",2205705,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205705","EMC","130","123","2019","Inclui Capítulo VI, que trata das disposições transitórias relacionadas ao Regime Geral de Previdência Social, da Proposta de Emenda Constitucional nº 6, de 2019."
"124",2205707,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205707","EMC","130","124","2019","Altera o art. 11 da Proposta de Emenda à Constituição nº 6, de 2019, que dispõe sobre o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"125",2205711,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205711","EMC","130","125","2019","Acrescenta ao art. 195 da Constituição Federal, alterado pelo art. 1º da PEC nº 6, de 2019, o §16."
"126",2205720,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205720","EMC","130","126","2019","Altera o art. 8º, §1º, incisos II e III, suprime o atual inciso III, do art. 8º, § 1º,  renumera o seu atual inciso IV,  para inciso III, altera o art. 8º, § 2º, suprime o parágrafo 9º, do art. 12, bem como suprime os incisos III e V do parágrafo 10 do Art. 12, todos da PEC 06/2019, que modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências"
"127",2205723,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205723","EMC","130","127","2019","Acrescenta ao art. 3º - A, no capítulo III, atinente às regras opcionais de transição relacionadas aos regimes próprios de previdência social."
"128",2205727,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205727","EMC","130","128","2019","Altera a Proposta de Emenda à Constituição n° 06, de 2019."
"129",2205728,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205728","EMC","130","129","2019","Modifica na PEC 6/2019 dispositivos relacionados a capacidade arrecadatória do estado."
"130",2205731,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205731","EMC","130","130","2019","Altera a Proposta de Emenda à Constituição nº 6 de 2019 de modo a modificar o sistema tributário e de previdência social."
"131",2205732,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205732","EMC","130","131","2019","Altera a Proposta de Emenda à Constituição nº 06 de 2019 - Reforma da Previdência, de modo a revogar o Novo Regime Fiscal no âmbito dos Orçamentos Fiscal e da Seguridade Social da União, estabelecido pela Emenda Constitucional nº 95 de 2016 (teto dos gastos)."
"132",2205733,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205733","EMC","130","132","2019","Modifica na PEC 06/2019 dispositivos relacionados ao aumento da participação popular por meio da proposta de referendo."
"133",2205734,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205734","EMC","130","133","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"134",2205737,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205737","EMC","130","134","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"135",2205740,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205740","EMC","130","135","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"136",2205741,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205741","EMC","130","136","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"137",2205742,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205742","EMC","130","137","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"138",2205743,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205743","EMC","130","138","2019","Altera o art. 11 da PEC 6/2019, que trata de regimes especiais para mandatários, para harmonizá-lo às regras propostas para o RGPS."
"139",2205744,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205744","EMC","130","139","2019","Altera art. 41 da PEC 6/2019 para possibilitar que o beneficiário tenha direito de escolher entre dois mecanismos de BPC: 65 anos recebendo salário-mínimo ou 60 anos, recebendo parcela do salário-mínimo."
"140",2205745,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205745","EMC","130","140","2019","Art. 1º O § 3º do artigo 28 da Proposta de Emenda Constituição nº 06, de 2019, que passa a vigorar com a seguinte redação:"
"141",2205747,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205747","EMC","130","141","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"142",2205751,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205751","EMC","130","142","2019","Suprimam-se as alterações ao art. 203 da Constituição, promovidas pelo art. 1º da Proposta de Emenda à Constituição nº 6, de 2019, e, em decorrência, suprimam-se os arts. 40, 41 e 42 da PEC; e inclua-se, no art. 1º da Proposta de Emenda à Constituição nº 6, de 2019, nas partes que promovem alterações nos arts. 40, art. 201 e art. 203 do corpo permanente da Constituição, os seguintes dispositivos, sem prejuízo de outras adequações ou ajustes necessários nos demais dispositivos da proposta"
"143",2205752,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205752","EMC","130","143","2019","Suprima-se o inc. V do caput do art. 201, mencionado no art. 1º da Proposta de Emenda à Constituição n° 6, de 2019, e dê-se a seguinte redação aos art. 12 e 30."
"144",2205759,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205759","EMC","130","144","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"145",2205762,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205762","EMC","130","145","2019","Art. 1º Acrescente-se ao art. 1º da Proposta de Emenda à Constituição nº 6, de 2019, a seguinte redação; Art. 2º Dê-se aos art. 4º, art.  5º, e  art. 17 da Proposta de Emenda à Constituição nº 6, de 2019, a seguinte redação;  Art. 3º  acrescente-se à Proposta de Emenda à Constituição nº 6/2019, a seguinte redação; Art. 4º Suprima-se os números 2 e 3 da letra e inciso I do § 1º do art. 40, alterado pelo art.1º,  e os incisos II e III do § 4º do art. 12 da Proposta de Emenda à Constituição nº 6 de 2019, renumerando os demais."
"146",2205763,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205763","EMC","130","146","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"147",2205764,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205764","EMC","130","147","2019","APOSENTADORIA ESPECIAL DOS VIGILANTES BRASILEIROS. Modifica o artº 201 da CF/88, assim como os artº 21 e 25 da PEC 06/2019, para dispor sobre as regras de aposentadoria especiais."
"148",2205765,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205765","EMC","130","148","2019","Inclui Comissários da Infância e da Juventude, Assistentes Sociais Judiciais e Psicólogos Judiciais entre os beneficiários de aposentadoria especial."
"149",2205766,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205766","EMC","130","149","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"150",2205767,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205767","EMC","130","150","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"151",2205778,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205778","EMC","130","151","2019","Emenda Modiificativa que altera as condições para a aposentadoria de deficientes físicos, descritas na PEC nº 06/2019."
"152",2205779,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205779","EMC","130","152","2019","Estabelece que os Estados, o Distrito Federal e os Municípios deverão aprovar regras próprias de transição dos seus regimes próprios de previdência social para os servidores ativos, aposentados e pensionistas."
"153",2205780,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205780","EMC","130","153","2019","Retira as alterações referentes ao Benefício de Prestação Continuada - BPC da Proposta de Emenda à Constituição nº 6/2019."
"154",2205783,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205783","EMC","130","154","2019","Revoga artigos que tratam da desconstitucionalização de assuntos previdenciários."
"155",2205785,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205785","EMC","130","155","2019","Retira as alterações que afetam o trabalhador rural."
"156",2205786,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205786","EMC","130","156","2019","Modifica regras para a compensação financeira entre regimes previdenciários."
"157",2205789,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205789","EMC","130","157","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"158",2205792,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205792","EMC","130","158","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"159",2205795,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205795","EMC","130","159","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"160",2205799,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205799","EMC","130","160","2019","O objetivo desta emenda é impedir as alterações na aposentadoria rural propostas pela PEC nº 6/2019, mantendo as atuais regras de idade mínima, de tempo de contribuição e de comprovação de exercício da atividade rural"
"161",2205802,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205802","EMC","130","161","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"162",2205809,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205809","EMC","130","162","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"163",2205812,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205812","EMC","130","163","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"164",2205814,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205814","EMC","130","164","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"165",2205815,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205815","EMC","130","165","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"166",2205816,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205816","EMC","130","166","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"167",2205818,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205818","EMC","130","167","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"168",2205821,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205821","EMC","130","168","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"169",2205822,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205822","EMC","130","169","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"170",2205830,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205830","EMC","130","170","2019","Altera o art. 40, § 15, da Constituição e inclui o art. 3º-A na Proposta de Emenda Constitucional n. 6/2019."
"171",2205832,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205832","EMC","130","171","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"172",2205836,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205836","EMC","130","172","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"173",2205839,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205839","EMC","130","173","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"174",2205842,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205842","EMC","130","174","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"175",2205850,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205850","EMC","130","175","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"176",2205853,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205853","EMC","130","176","2019","Altera a PEC nº 6 de 2019 para suprimir do texto a matéria relativa à aposentadoria de professores, conservando as atuais regras de aposentadoria dessa classe."
"177",2205858,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205858","EMC","130","177","2019","Modifica o sistema de previdência social, define os parâmetros do Sistema de Capitalização Intergeracional - Capitalização Solidária, estabelece regras de transição e disposições transitórias, e dá outras providências."
"178",2205861,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205861","EMC","130","178","2019","O art. 1º da Proposta de Emenda à Constituição nº 6, de 2019, passa a ter a seguinte redação:"
"179",2205863,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205863","EMC","130","179","2019","Acrescenta artigo à PEC 06/2019 para incluir na regra de transição os magistrados, que integram os tribunais, oriundos do quinto constitucional e os magistrados que integram os tribunais superiores, oriundos da advocacia ou do ministério público, que ingressaram entre a presente data e data posterior às das Emendas Constitucionais nº 20, de 15 de dezembro de 1998 e nº 41, de 19 de dezembro de 2003."
"180",2205864,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205864","EMC","130","180","2019","Suprima-se os incisos V, VI, VII e VIII do §1º; os §2º e §3º; dê-se nova redação ao §4º com a supressão da expressão ""com a redução ou a majoração a que se refere o § 1º"", todos do artigo 14 da Proposta de Emenda à Constituição nº 06, de 2019, com as alterações de sequência dos demais parágrafos:
                        Art. 14 ...........................................................................................
§1º ............................................................................................"
"181",2205866,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205866","EMC","130","181","2019","Suprima-se o §1º da Proposta de Emenda à Constituição nº 06, de 2019, com as alterações de sequência dos demais parágrafos:
Art. 4º ...........................................................................................
§1º ............................................................................................"
"182",2205875,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205875","EMC","130","182","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.
Suprima-se a expressão ""e de qualquer natureza"" do art. 195, inciso I, alínea ""a""."
"183",2205876,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205876","EMC","130","183","2019","Modifica a Proposta de Emenda à Constituição 6/19 no âmbito do sistema de previdência e seguridade social do professor"
"184",2205877,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205877","EMC","130","184","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras previdências."
"185",2205878,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205878","EMC","130","185","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras previdências."
"186",2205880,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205880","EMC","130","186","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"187",2205882,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205882","EMC","130","187","2019","Suprime modificações promovidas no Benefício de Prestação Continuada - BPC e as alterações relacionadas aos Trabalhadores Rurais, alterando arts. 22, 24 e 203 da Constituição."
"188",2205885,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205885","EMC","130","188","2019","Adicione-se ao texto da Proposta de Emenda à Constituição nº 6, de 2019, os seguintes dispositivos:
""Art. 37...

II-A - O estabelecimento de limite de idade para inscrição em concurso público apenas é legítimo quando justificado pela natureza das atribuições do cargo a ser preenchido.
............"" (NR)

""Art. 195......

§ 9º-A. A lei complementar a que se refere o §1º do art. 201 fixará desconto na alíquota da contribuição social prevista na alínea a do inciso I do caput deste artigo em relação ao empregado cuja idade seja inferior em até dez anos à idade mínima exigida para a aposentadoria e estabelecerá critérios para a dedução de despesas com capacitação dos empregados desta faixa etária da base de cálculo da mesma contribuição social.

....."" (NR)"
"189",2205886,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205886","EMC","130","189","2019","Suprime da PEC 6, de 2019, dispositivos relacionados à desconstitucionalização das regras previdenciárias e os relacionados ao novo regime de capitalização e determina a realização de referendo sobre as modificações na contida."
"190",2205887,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205887","EMC","130","190","2019","Suprime da PEC 6/2019 dispositivos relacionados à previdência do trabalhador rural, aos benefícios assistenciais e ao benefício do Abono Salarial."
"191",2205892,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205892","EMC","130","191","2019","Modifica dispositivos da PEC 6, de 2019, que prejudicam as trabalhadoras."
"192",2205893,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205893","EMC","130","192","2019","Altera dispositivos da PEC 6/2019 relacionados com a aposentadoria dos professores de educação infantil, ensino fundamental e médio."
"193",2205894,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205894","EMC","130","193","2019","Modifica o art. 54 do do Ato das Disposições Constitucionais Transitórias para conceder gratificação natalina aos seringueiros recrutados nos termos do Decreto-Lei nº 5.813, de 14 de setembro de 1943."
"194",2205895,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205895","EMC","130","194","2019","Modifica na PEC 6/2019  dispositivos relacionados ao cálculo de benefícios, à carência de 20 anos e à regra de majoração permanente da idade mínima."
"195",2205899,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205899","EMC","130","195","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências"
"196",2205900,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205900","EMC","130","196","2019","Altera dispositivos relativos ao sistema previdenciário de Capitalização."
"197",2205907,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205907","EMC","130","197","2019","Com o objetivo de adotar uma regra de transição unificada para servidores públicos civis do regime próprio de previdência social e segurados do regime geral de previdência social, modifique-se a redação do inciso V do art. 3º e o inciso II do art. 18, ambos da Proposta de Emenda à Constituição (PEC) nº 6, de 2019, e, em decorrência, suprimam-se os §§ 2º e 3º do art. 3º e os §§ 1º e 2º do art. 18 da referida PEC."
"198",2205912,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205912","EMC","130","198","2019","Suprima-se do art. 1º da Proposta de Emenda à Constituição nº 6, de 2019, a alteração do § 5º do art. 195 da Constituição."
"199",2205913,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205913","EMC","130","199","2019","Dê-se ao § 5º do art. 195 alterado pelo art. 1º da Proposta de Emenda à Constituição nº 6, de 2019, a seguinte redação:
""Art. 1º .........................................................................................
......................................................................................................
Art. 195.........................................................................................
......................................................................................................
§ 5º Nenhum benefício ou serviço da seguridade social poderá ser criado, majorado ou estendido por ato administrativo ou lei, sem a correspondente fonte de custeio total.
............................................................................................"" (NR)"
"200",2205914,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205914","EMC","130","200","2019","Regulamenta a acumulação de proventos de aposentadoria do Regime Geral de Previdência Social e a remuneração de emprego público."
"201",2205915,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205915","EMC","130","201","2019","Equipara consórcio público a ente da federação para efeito de execução da lei orçamentária"
"202",2205916,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205916","EMC","130","202","2019","Modifique-se os §§ 3º, 4º, 5º e 6º, bem como acrescente-se novo § 7º, todos do art. 4º da PEC 6/2019, nos termos a seguir delineados"
"203",2205917,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205917","EMC","130","203","2019","Modifica o sistema de previdência social, estabele regras de transição e disposições transitórias, e dá outras providências."
"204",2205918,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205918","EMC","130","204","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"205",2205919,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205919","EMC","130","205","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"206",2205920,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205920","EMC","130","206","2019","Modifica a PEC 06/2019 nos artigos 201 do art. 1º, Art. 21 e art. 25 para manter a possibilidade de aposentadoria para agentes patrimoniais"
"207",2205921,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205921","EMC","130","207","2019","Modifica a PEC 06/2019 nos artigos 201 do art. 1º, Art. 21 e art. 25 para manter a possibilidade de aposentadoria especial por periculosidade para os profissionais eletricitários."
"208",2205922,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205922","EMC","130","208","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências"
"209",2205923,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205923","EMC","130","209","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"210",2205924,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205924","EMC","130","210","2019","Prevê a concessão de aposentadoria por condição especial de trabalho para os motoristas de transporte rodoviário de passageiros e de cargas, cobradores e agentes de bordo."
"211",2205926,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205926","EMC","130","211","2019","Altera os arts. 37, 38, 39, 40, 42, 149, 195, 201, 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências."
"212",2205929,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205929","EMC","130","212","2019","Acrescenta ao art. 40 alterado pelo art. 1ª da Proposta de Emenda à Constituição nº 06, de 2019 os parágrafos 18 e 19, altera a redação do § 7º do artigo 6º, do § 5º do art. 12 e altera a redação do § 2º do artigo 25, incluídos na Proposta de Emenda à Constituição nº 06, de 2019 conforme textos abaixo:"
"213",2205930,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205930","EMC","130","213","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
"214",2205931,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205931","EMC","130","214","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências"
"215",2205932,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205932","EMC","130","215","2019","Emenda ao inciso III do art. 3º, ao inciso II do art. 6º e ao inciso II do art. 7º da PEC 6/2019."
"216",2205933,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205933","EMC","130","216","2019","Modifica a redação da Proposta de Emenda à Constituição nº 6/2019 para tornar mais justas as regras de cálculo e de acumulação da pensão por morte, e dá outras providências."
"217",2205934,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205934","EMC","130","217","2019","Altera a redação da Proposta de Emenda à Constituição nº 6/2019 para regressar ao texto constitucional a menção expressa à proteção à maternidade."
"218",2205935,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205935","EMC","130","218","2019","Altera a redação da Proposta de Emenda à Constituição nº 6/2019 para suprimir as alterações feitas ao abono salarial."
"219",2205936,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205936","EMC","130","219","2019","Altera a redação da Proposta de Emenda à Constituição nº 6/2019 para constitucionalizar a aposentadoria do Regime Geral de Previdência Social mantendo a adoção de requisitos, critérios e fórmulas de cálculo diferenciados para concessão de aposentadoria a mulheres, professores e trabalhadores rurais."
"220",2205937,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2205937","EMC","130","220","2019","Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências."
